FECHA_DESEMBOLSO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,MONTO_BBP_SOSTENIBLE,GRADO_BONO_SOSTENIBLE,FECHA_CORTE
20221114,LIMA,LIMA,SURQUILLO,150141,INTERBANK,BANCO,233785.67,68743.51,240.00,8.69,318717.53,16200.00,3,20230525
20221114,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,197334.85,71175.00,240.00,8.88,284700.00,16200.00,3,20230525
20221114,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,288820.40,33890.00,240.00,8.69,338896.00,16200.00,3,20230525
20221114,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,191322.56,36240.00,180.00,8.56,241600.00,16200.00,3,20230525
20221130,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,100000.00,36000.00,300.00,8.60,161000.00,25000.00,3,20230525
20221130,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,66000.00,70000.00,84.00,8.60,161000.00,25000.00,3,20230525
20221130,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,170975.00,21775.00,240.00,10.39,217750.00,25000.00,1,20230525
20221130,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CREDITO,BANCO,128840.00,38460.00,240.00,9.19,192300.00,25000.00,3,20230525
20221130,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,185443.25,23160.00,300.00,8.76,231600.00,25000.00,3,20230525
20221130,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,152652.60,22990.00,240.00,8.70,200635.00,25000.00,3,20230525
20221130,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,82033.10,23610.00,240.00,9.58,130990.00,26800.00,3,20230525
20221128,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,119900.00,16100.00,240.00,9.20,161000.00,25000.00,3,20230525
20221128,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,100000.00,36000.00,300.00,9.00,161000.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,171290.00,21810.00,240.00,8.99,218100.00,25000.00,3,20230525
20221128,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,181460.00,22940.00,300.00,8.69,229400.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,101392.00,31598.00,180.00,9.19,157990.00,25000.00,3,20230525
20221128,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,80570.00,12930.00,240.00,9.20,120300.00,26800.00,3,20230525
20221128,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,157925.00,20325.00,120.00,8.99,203250.00,25000.00,3,20230525
20221128,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,169813.00,21646.00,120.00,10.39,216459.00,25000.00,1,20230525
20221128,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,111600.00,35400.00,120.00,10.59,172000.00,25000.00,1,20230525
20221128,CALLAO,CALLAO,BELLAVISTA,070102,COMERCIO,BANCO,132500.00,67500.00,240.00,9.60,225000.00,25000.00,2,20230525
20221128,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANBIF,BANCO,123500.00,16500.00,120.00,9.70,165000.00,25000.00,1,20230525
20221128,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,65000.00,71000.00,120.00,9.00,161000.00,25000.00,3,20230525
20221128,PIURA,PIURA,26 DE OCTUBRE,200115,EDPYME MICASITA,EDPYME,71480.00,10920.00,240.00,9.20,109200.00,26800.00,3,20230525
20221128,PIURA,PIURA,26 DE OCTUBRE,200115,EDPYME MICASITA,EDPYME,71480.00,10920.00,240.00,8.90,109200.00,26800.00,3,20230525
20221128,PIURA,PIURA,26 DE OCTUBRE,200115,EDPYME MICASITA,EDPYME,71480.00,10920.00,240.00,8.90,109200.00,26800.00,3,20230525
20221117,PIURA,PIURA,CASTILLA,200104,INTERBANK,BANCO,105891.00,23099.00,120.00,9.90,153990.00,25000.00,3,20230525
20221117,PIURA,PIURA,CASTILLA,200104,INTERBANK,BANCO,183971.00,23219.00,120.00,8.95,232190.00,25000.00,3,20230525
20221117,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,52600.00,40900.00,120.00,9.19,120300.00,26800.00,3,20230525
20221117,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,43000.00,120000.00,120.00,9.19,188000.00,25000.00,3,20230525
20221117,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,128500.00,30000.00,180.00,9.00,183500.00,25000.00,3,20230525
20221117,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,100414.00,31354.00,120.00,9.19,156768.00,25000.00,3,20230525
20221118,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,BANCO PICHINCHA,BANCO,100000.00,33610.00,120.00,9.40,158610.00,25000.00,3,20230525
20221118,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,72700.00,41800.00,120.00,9.36,139500.00,25000.00,2,20230525
20221118,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,177950.00,22550.00,180.00,8.69,225500.00,25000.00,3,20230525
20221123,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,135800.00,70000.00,300.00,9.00,230800.00,25000.00,3,20230525
20221123,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,35000.00,109000.00,60.00,9.20,169000.00,25000.00,3,20230525
20221123,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,87700.00,48300.00,120.00,9.80,161000.00,25000.00,3,20230525
20221123,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,119000.00,16000.00,300.00,8.90,160000.00,25000.00,3,20230525
20221123,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,102000.00,34000.00,240.00,8.90,161000.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,171290.00,21810.00,240.00,8.99,218100.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,140472.00,55518.00,120.00,9.19,220990.00,25000.00,3,20230525
20221128,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,112700.00,15300.00,120.00,9.19,153000.00,25000.00,3,20230525
20221128,PIURA,PIURA,26 DE OCTUBRE,200115,EDPYME MICASITA,EDPYME,71480.00,10920.00,240.00,9.20,109200.00,26800.00,3,20230525
20221128,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,74000.00,57000.00,264.00,8.50,156000.00,25000.00,3,20230525
20221128,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,102850.89,18067.97,150.00,11.00,145918.86,25000.00,2,20230525
20221128,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,78200.00,15000.00,140.00,8.50,120000.00,26800.00,3,20230525
20221128,LIMA,LIMA,RIMAC,150128,BANCO PICHINCHA,BANCO,155720.00,45180.00,180.00,9.30,225900.00,25000.00,3,20230525
20221128,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,101707.00,28000.00,240.00,11.00,154707.00,25000.00,2,20230525
20221128,LIMA,CAÑETE,CHILCA,150505,CONTINENTAL,BANCO,116500.00,16000.00,240.00,9.30,157500.00,25000.00,2,20230525
20221128,AREQUIPA,AREQUIPA,YURA,040128,CONTINENTAL,BANCO,69100.00,43500.00,120.00,8.90,139400.00,26800.00,2,20230525
20221130,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,119490.00,25000.00,180.00,8.59,169490.00,25000.00,3,20230525
20221130,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,172378.60,21930.00,300.00,8.49,219300.00,25000.00,3,20230525
20221130,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,110500.00,17000.00,240.00,9.87,152500.00,25000.00,2,20230525
20221130,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,92891.00,13299.00,240.00,9.50,132990.00,26800.00,3,20230525
20221130,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,81200.00,12000.00,240.00,8.60,120000.00,26800.00,3,20230525
20221130,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,119890.00,16100.00,180.00,9.19,160990.00,25000.00,3,20230525
20221130,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,179497.95,22550.00,240.00,9.74,225500.00,25000.00,1,20230525
20221130,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,109818.00,23792.00,120.00,10.59,158610.00,25000.00,3,20230525
20221130,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,221411.05,59400.00,180.00,8.46,297000.00,16200.00,3,20230525
20221130,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,242157.10,28755.00,240.00,8.64,287100.00,16200.00,3,20230525
20221130,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,258312.90,30500.00,180.00,8.37,305000.00,16200.00,2,20230525
20221130,LIMA,LIMA,LINCE,150116,INTERBANK,BANCO,229511.45,69300.00,240.00,8.84,315000.00,16200.00,2,20230525
20221130,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,241623.35,20903.70,240.00,8.60,278715.00,16200.00,3,20230525
20221130,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,177000.85,40000.00,300.00,8.80,233192.00,16200.00,3,20230525
20221130,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,223200.00,26600.00,240.00,7.70,266000.00,16200.00,3,20230525
20221129,LIMA,LIMA,LINCE,150116,BANBIF,BANCO,182380.00,71623.00,144.00,8.00,270203.00,16200.00,3,20230525
20221129,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,244473.30,28963.70,240.00,8.15,289637.00,16200.00,3,20230525
20221108,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,237771.85,40000.00,180.00,8.79,293960.00,16200.00,3,20230525
20221108,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,271813.55,32000.00,240.00,8.88,320000.00,16200.00,2,20230525
20221130,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,228394.94,61149.06,120.00,8.70,305744.00,16200.00,3,20230525
20221130,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,250200.00,66600.00,240.00,9.39,333000.00,16200.00,2,20230525
20221130,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,250987.25,29687.75,240.00,9.70,296875.00,16200.00,2,20230525
20221130,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,225400.00,60400.00,300.00,9.10,302000.00,16200.00,2,20230525
20221130,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,266425.00,49875.00,180.00,9.50,332500.00,16200.00,2,20230525
20221130,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,265950.00,31350.00,120.00,7.70,313500.00,16200.00,3,20230525
20221130,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,199100.00,30000.00,240.00,9.00,245300.00,16200.00,3,20230525
20221130,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,269230.00,50370.00,204.00,8.40,335800.00,16200.00,3,20230525
20221130,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,286972.00,36628.00,180.00,8.50,339800.00,16200.00,3,20230525
20221117,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,119900.00,16100.00,240.00,8.50,161000.00,25000.00,3,20230525
20221117,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,103728.00,69682.00,240.00,8.70,198410.00,25000.00,3,20230525
20221117,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,155400.00,45100.00,180.00,10.32,225500.00,25000.00,1,20230525
20221130,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CREDITO,BANCO,138260.00,18140.00,240.00,8.99,181400.00,25000.00,3,20230525
20221130,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,COMERCIO,BANCO,103790.00,32200.00,300.00,9.10,160990.00,25000.00,3,20230525
20221118,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,179670.00,22742.00,180.00,8.99,227412.00,25000.00,3,20230525
20221118,LIMA,LIMA,LURIGANCHO,150118,CREDITO,BANCO,119900.00,16100.00,240.00,9.59,161000.00,25000.00,2,20230525
20221118,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,119891.00,16099.00,180.00,9.19,160990.00,25000.00,3,20230525
20221118,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,102490.00,22500.00,240.00,9.19,149990.00,25000.00,3,20230525
20221118,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,150500.00,19500.00,240.00,9.80,195000.00,25000.00,3,20230525
20221130,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,67694.35,10499.00,120.00,9.27,104990.00,26800.00,3,20230525
20221130,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,177950.00,22550.00,240.00,9.53,225500.00,25000.00,1,20230525
20221130,PIURA,PIURA,CASTILLA,200104,INTERBANK,BANCO,109818.00,23792.00,210.00,10.06,158610.00,25000.00,3,20230525
20221130,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,226705.50,26989.50,300.00,7.70,269895.00,16200.00,3,20230525
20221130,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,250392.50,29620.00,240.00,8.36,296200.00,16200.00,3,20230525
20221130,ICA,ICA,SUBTANJALLA,110112,INTERBANK,BANCO,205372.91,24619.21,240.00,9.70,246192.12,16200.00,1,20230525
20221130,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,241062.55,45398.00,240.00,8.44,302648.50,16200.00,2,20230525
20221130,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,209264.00,25052.00,300.00,7.70,250516.00,16200.00,3,20230525
20221109,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,232680.00,43920.00,240.00,8.58,292800.00,16200.00,3,20230525
20221109,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,193309.65,30000.00,240.00,8.79,239500.00,16200.00,3,20230525
20221109,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,242305.60,45616.50,240.00,8.67,304110.00,16200.00,3,20230525
20221109,LIMA,LIMA,LINCE,150116,INTERBANK,BANCO,238017.91,28000.00,240.00,9.05,280000.00,16200.00,2,20230525
20221114,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,250200.00,31100.00,264.00,9.19,297500.00,16200.00,2,20230525
20221110,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,212454.85,76214.75,300.00,8.57,304859.00,16200.00,3,20230525
20221111,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,261900.00,30900.00,240.00,8.50,309000.00,16200.00,3,20230525
20221111,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,198409.90,35200.00,240.00,8.90,249800.00,16200.00,3,20230525
20221111,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,232907.60,50000.00,240.00,8.57,296776.00,16200.00,3,20230525
20221111,CALLAO,CALLAO,BELLAVISTA,070102,COMERCIO,BANCO,248050.00,35000.00,276.00,8.70,299250.00,16200.00,3,20230525
20221111,LIMA,LIMA,SAN MARTIN DE PORRES,150135,BANBIF,BANCO,191924.00,84196.00,180.00,8.20,292320.00,16200.00,3,20230525
20221115,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,BANBIF,BANCO,168000.00,55800.00,204.00,9.20,240000.00,16200.00,2,20230525
20221115,LIMA,LIMA,CHORRILLOS,150108,BANBIF,BANCO,202263.00,70500.00,240.00,8.95,288963.00,16200.00,2,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,212940.00,25460.00,240.00,8.85,254600.00,16200.00,3,20230525
20221129,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,207800.00,56000.00,240.00,9.60,280000.00,16200.00,1,20230525
20221130,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,232004.20,62051.00,300.00,8.60,310255.20,16200.00,2,20230525
20221130,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,212526.00,25414.00,180.00,7.70,254140.00,16200.00,3,20230525
20221130,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,286740.80,33661.00,300.00,8.60,336601.80,16200.00,2,20230525
20221111,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,72190.00,11000.00,240.00,9.30,109990.00,26800.00,3,20230525
20221111,LIMA,CAÑETE,CHILCA,150505,CONTINENTAL,BANCO,89000.00,36000.00,93.00,8.90,150000.00,25000.00,2,20230525
20221115,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,98990.00,30000.00,120.00,9.84,153990.00,25000.00,1,20230525
20221115,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,155400.00,45100.00,240.00,9.68,225500.00,25000.00,1,20230525
20221116,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,135200.00,17800.00,180.00,9.19,178000.00,25000.00,3,20230525
20221116,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,105000.00,50000.00,180.00,10.59,180000.00,25000.00,1,20230525
20221116,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,171341.00,34159.00,240.00,8.99,230500.00,25000.00,3,20230525
20221116,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,165920.00,33694.00,120.00,8.99,224614.00,25000.00,3,20230525
20221116,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,150500.00,50000.00,140.00,8.99,225500.00,25000.00,3,20230525
20221116,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,159441.00,32549.00,180.00,8.99,216990.00,25000.00,3,20230525
20221125,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,180983.00,22900.00,120.00,8.69,228883.00,25000.00,3,20230525
20221125,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,125059.00,26481.00,120.00,10.59,176540.00,25000.00,1,20230525
20221125,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,153400.00,30000.00,240.00,8.99,208400.00,25000.00,3,20230525
20221125,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,81360.00,27040.00,180.00,9.19,135200.00,26800.00,3,20230525
20221125,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,159441.00,32549.00,240.00,8.99,216990.00,25000.00,3,20230525
20221125,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,162570.00,20842.00,240.00,10.39,208412.00,25000.00,1,20230525
20221125,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,117850.00,20150.00,120.00,9.19,163000.00,25000.00,3,20230525
20221125,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,77600.00,26100.00,120.00,9.19,130500.00,26800.00,3,20230525
20221125,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,101392.00,31598.00,180.00,9.19,157990.00,25000.00,3,20230525
20221125,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,105891.00,23099.00,180.00,9.19,153990.00,25000.00,3,20230525
20221125,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,148520.00,19280.00,240.00,9.20,192800.00,25000.00,3,20230525
20221125,ICA,ICA,ICA,110101,BANBIF,BANCO,97215.54,37566.00,240.00,9.45,159781.54,25000.00,2,20230525
20221125,PIURA,PIURA,PIURA,200101,BANCO PICHINCHA,BANCO,124500.00,18500.00,240.00,9.50,168000.00,25000.00,3,20230525
20221125,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,98300.00,32700.00,240.00,8.50,156000.00,25000.00,3,20230525
20221125,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,160045.00,32655.00,240.00,9.59,217700.00,25000.00,1,20230525
20221125,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,108900.00,15000.00,120.00,11.70,148900.00,25000.00,1,20230525
20221125,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,101000.00,50000.00,240.00,11.70,176000.00,25000.00,1,20230525
20221128,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,112600.00,34400.00,240.00,9.19,172000.00,25000.00,3,20230525
20221128,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,98192.00,30798.00,120.00,9.19,153990.00,25000.00,3,20230525
20221128,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CREDITO,BANCO,140053.00,29127.00,240.00,9.19,194180.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,183980.00,23220.00,180.00,8.69,232200.00,25000.00,3,20230525
20221128,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,113231.00,15359.00,120.00,9.19,153590.00,25000.00,3,20230525
20221128,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,106130.00,14570.00,180.00,9.19,145700.00,25000.00,3,20230525
20221128,PIURA,PIURA,26 DE OCTUBRE,200115,COMERCIO,BANCO,87000.00,22700.00,240.00,9.60,136500.00,26800.00,2,20230525
20221128,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,84200.00,9000.00,300.00,9.40,120000.00,26800.00,3,20230525
20221129,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,54427.72,65173.98,240.00,9.80,144601.70,25000.00,2,20230525
20221129,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,81470.00,12030.00,240.00,9.00,120300.00,26800.00,3,20230525
20221129,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,63500.00,30000.00,180.00,8.90,120300.00,26800.00,3,20230525
20221129,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,140000.00,50000.00,180.00,10.00,215000.00,25000.00,2,20230525
20221129,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,73490.00,20000.00,180.00,9.20,120290.00,26800.00,3,20230525
20221129,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,92040.00,50160.00,120.00,9.90,167200.00,25000.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,103520.00,25470.00,240.00,10.26,153990.00,25000.00,1,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,81470.00,12030.00,240.00,9.20,120300.00,26800.00,3,20230525
20221129,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,146394.30,29400.00,240.00,8.86,199100.00,25000.00,3,20230525
20221129,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,149407.45,43600.00,240.00,9.50,218000.00,25000.00,3,20230525
20221129,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,108705.40,62000.00,240.00,9.06,195700.00,25000.00,3,20230525
20221129,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,149407.45,43600.00,240.00,9.50,218000.00,25000.00,2,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,104328.80,32956.40,108.00,9.78,160990.00,25000.00,1,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,127640.00,38160.00,120.00,8.99,190800.00,25000.00,3,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,121800.00,36700.00,180.00,9.19,183500.00,25000.00,3,20230525
20221129,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,164550.00,33450.00,240.00,9.89,223000.00,25000.00,2,20230525
20221129,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,178400.00,22600.00,180.00,8.99,226000.00,25000.00,3,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,69440.00,24060.00,120.00,9.19,120300.00,26800.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,106367.00,23183.40,120.00,10.59,154550.40,25000.00,1,20230525
20221129,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,182000.00,23000.00,240.00,10.09,230000.00,25000.00,1,20230525
20221129,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,153213.00,44553.00,180.00,8.99,222766.00,25000.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,116068.00,15700.00,120.00,9.19,156768.00,25000.00,3,20230525
20221129,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,97230.00,21570.00,180.00,9.19,143800.00,25000.00,3,20230525
20221129,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,117200.00,15800.00,300.00,8.50,158000.00,25000.00,3,20230525
20221129,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,89936.00,28734.00,120.00,10.50,143670.00,25000.00,2,20230525
20221129,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,147440.00,19160.00,240.00,8.60,191600.00,25000.00,3,20230525
20221129,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,130327.50,26945.00,240.00,8.88,180668.00,25000.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,111839.10,24150.90,132.00,9.73,160990.00,25000.00,1,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,105891.50,23098.50,120.00,9.48,153990.00,25000.00,1,20230525
20221129,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,132046.60,39260.00,180.00,10.50,196300.00,25000.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,155400.00,45100.00,120.00,10.41,225500.00,25000.00,1,20230525
20221129,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,133221.65,27921.00,240.00,8.90,186136.00,25000.00,3,20230525
20221129,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,173630.00,22070.00,180.00,9.68,220700.00,25000.00,1,20230525
20221129,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,65900.00,99900.00,120.00,9.90,190800.00,25000.00,3,20230525
20221129,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,149480.00,43620.00,120.00,9.19,218100.00,25000.00,3,20230525
20221129,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CREDITO,BANCO,144544.00,38500.00,180.00,9.20,208044.00,25000.00,3,20230525
